4.95736664684E-06,2.02719687325E-07,7.91976329411E-08,1.34077732906E-07,3.31073206908E-07,9.52235849775E-08,1.5874124542E-07,1.5874124542E-07,2.96923111112E-05,2.4911563948E-07,1.34077732906E-07,8.46038004027E-08,2.96923111112E-05,7.91976329411E-08,3.31073206908E-07,9.17852225792E-08,8.46038004027E-08,1.74108044488E-07,1.07565744183E-07,9.52235849775E-08,2.02719687325E-07,9.50870426789E-08,9.50870426789E-08,1.74108044488E-07,2.4911563948E-07,4.7578266248E-07,4.7578266248E-07,2.90576037938E-07,2.90576037938E-07,1.07565744183E-07,9.17852225792E-08,6.61363413905E-08,2.28087622141E-07,6.61363413905E-08,2.28087622141E-07,3.96259312094E-06,1.99155580339E-06,1.161224395E-06,3.98089171975E-06,3.34672021419E-06,2.97229818095E-06,3.53157225597E-06,3.05698214722E-06,3.85148667386E-06,3.96825396825E-06,4.14524954402E-06,4.3335066736E-06,3.92772977219E-06,3.53306953081E-06,4.34027777778E-06,3.65817968979E-06,3.51469141009E-06,4.22225975342E-06,2.84155489884E-06,2.41615927322E-06,3.1001984127E-06,2.72449869224E-06,2.94602875324E-06,4.03616402971E-06,2.30054292813E-06,2.43688468662E-06,3.04840873064E-06,3.63953996215E-06,2.09432855826E-06,2.67924123888E-06,2.4227153794E-06,3.24044069994E-06,3.15099571465E-06,2.09362699941E-06,3.35615518862E-06,4.65722801788E-06,4.07963446475E-06,3.26968349464E-06,4.79018969151E-06,9.52235849775E-08,3.25775345322E-06,3.74251497006E-06,1.91219213707E-06,3.85802469136E-06,4.28816466552E-06,2.73074822501E-06,3.44780030341E-06,2.722309605E-05,4.36604959832E-06,1.5874124542E-07,3.90076454985E-06,3.59195402299E-06,3.15537044049E-06,2.91715285881E-06,3.04469613933E-06,3.29337373205E-06,4.25749318801E-06,3.99488654522E-06,4.87900078064E-06,4.23585225347E-06,3.99233471734E-06,3.6038633415E-06,4.11116592666E-06,3.20266461696E-06,3.38386572821E-06,2.51736985198E-06,3.17218627078E-06,3.07881773399E-06,2.09117524049E-06,3.804017042E-06,3.40692286727E-06,1.74923033865E-06,2.68961807423E-06,2.85812278495E-06,4.06371911573E-06,4.16319733555E-06,4.79018969151E-06,2.64886628523E-06,2.97796307326E-06,3.73636227769E-06,3.10906603656E-06,4.72411186697E-06,4.62705904127E-06,3.808073115E-06,4.58631443772E-06,2.50978817388E-06,2.9847182426E-06,2.92021960051E-06,3.03471716436E-06,2.90697674419E-06,2.93496125851E-06,4.03616402971E-06,1.93678339015E-06,2.04265054335E-06,2.83897342721E-06,3.56989861488E-06,2.62991794656E-06,4.47627573859E-06,3.67593001029E-06,2.75968649961E-06,2.88317379772E-06,3.04840873064E-06,3.84083576586E-06,2.83897342721E-06,2.75633958104E-06,3.75431746508E-06,3.93700787402E-06,4.75646879756E-06,4.28302210039E-06,3.93824826717E-06,3.09252845126E-06,4.45553377295E-06,4.82439212659E-06,2.08333333333E-06,2.08785702355E-06,4.80954213159E-06,5.11665984445E-06,4.2793563848E-06,1.49066841572E-06,5.24570901003E-07,2.93841090738E-06,2.94533459001E-06,4.72679145396E-06,3.5023816195E-06,3.66085810514E-06,2.40685472225E-06,4.50369302828E-06,2.19240550732E-06,2.91341335509E-06,1.62011535221E-06,1.97052100575E-06,1.37832175543E-06,4.11590385249E-06,1.83553597651E-06,3.27267967011E-06,2.46232640599E-06,2.05473822635E-06,2.03998368013E-06,1.8822466496E-06,1.618227717E-06,2.15982721382E-06,0.00313805970149,3.39673913043E-06,2.8545329984E-06,3.72023809524E-06,4.28228845495E-06,2.65787795024E-06,3.58680057389E-06,2.58986843468E-06,4.06570174012E-06,2.44498777506E-06,2.34785875282E-06,3.57040845473E-06,2.71916467261E-06,1.78647991997E-06,1.4266149281E-06,2.56226299067E-06,3.83965596683E-06,7.0962248084E-06,1.99298469388E-06,2.58531540848E-06,2.72806634657E-06,2.55180157191E-06,3.32491022742E-06,1.7867352773E-06,2.66325769681E-06,2.77315585136E-06,2.54816022832E-06,2.04398659145E-06,1.98933715286E-06,2.64774412201E-06,2.2106287028E-06,2.48237513653E-06,2.72242186649E-06,2.97654482677E-06,3.31961226929E-06,3.21874597657E-06,3.55922551253E-06,7.35077918259E-06,2.72657868906E-06,2.23114680946E-06,1.57321754452E-06,1.83284457478E-06,2.04198317406E-06,2.52525252525E-06,3.29380764163E-06,2.3003312477E-06,3.39305103149E-06,3.90015600624E-06,2.93565054016E-06,2.42483026188E-06,1.49351813131E-06,2.96103280824E-06,3.02224371373E-06,3.80112513304E-06,1.89666944845E-06,4.12677451304E-06,2.34653651211E-06,2.88883753178E-06,2.59875259875E-06,3.11410064773E-06,2.84738041002E-06,3.14425858383E-06,3.61637494575E-06,3.79535448611E-06,4.02058539723E-06,1.30958617077E-06,6.06796116505E-06,3.98089171975E-06,2.50175122586E-06,2.67809319764E-06,2.89117613045E-06,1.91703090254E-06,2.65308288231E-06,2.59040513936E-06,2.99616490892E-06,4.01670951157E-06,2.53961804145E-06,4.01670951157E-06,2.37034227742E-06,2.45194193801E-06,3.88560770905E-06,2.31997030438E-06,2.50100040016E-06,5.58534405719E-06,3.59195402299E-06,3.4735875351E-08,2.13565692807E-06,2.13565692807E-06,3.25520833333E-06,3.25520833333E-06,3.47850285237E-06,3.47850285237E-06,2.82773441918E-06,2.82773441918E-06,1.1755301641E-06,1.1755301641E-06,6.92712662787E-06,6.92712662787E-06,3.47511815402E-06,3.47511815402E-06,2.35050770967E-06,2.35050770967E-06,2.59416830964E-06,2.59416830964E-06,3.42888492662E-06,3.42888492662E-06,2.7168006955E-06,2.7168006955E-06,7.48055056852E-06,7.48055056852E-06,4.27715996578E-06,4.27715996578E-06,4.26112152719E-06,4.26112152719E-06,3.43265137993E-06,3.43265137993E-06,4.54462824941E-06,4.54462824941E-06,6.12294881215E-06,6.12294881215E-06,3.41856967045E-06,3.41856967045E-06,2.86730129602E-06,2.86730129602E-06,3.31081975897E-06,3.31081975897E-06,1.69434090139E-06,1.69434090139E-06,3.63108206245E-06,3.63108206245E-06,5.30785562633E-06,5.30785562633E-06,2.30776331579E-06,2.30776331579E-06,1.23298480963E-06,5.58534405719E-06,2.115596175E-06,2.115596175E-06,1.23298480963E-06,2.47892910263E-06,2.47892910263E-06,1.15987751693E-06,1.15987751693E-06,3.56480821332E-06,3.56480821332E-06,4.50369302828E-06,4.50369302828E-06,3.83376782702E-06,3.25520833333E-06,3.25520833333E-06,3.70315508814E-06,3.70315508814E-06,2.61014825642E-06,2.61014825642E-06,2.5042572373E-06,2.5042572373E-06,2.27066303361E-06,2.27066303361E-06,3.41530054645E-06,3.83376782702E-06,3.03545410393E-06,3.03545410393E-06,3.44400055104E-06,3.44400055104E-06,4.03095775556E-06,4.03095775556E-06,4.03942478591E-06,4.03942478591E-06,3.35525432828E-06,3.35525432828E-06,1.44625708666E-06,1.44625708666E-06,2.12530816968E-06,2.12530816968E-06,3.6189924725E-06,3.6189924725E-06,2.29673863114E-06,2.29673863114E-06,3.41530054645E-06,3.22455823552E-06,3.22455823552E-06,2.94707061181E-06,2.94707061181E-06,2.64914697467E-06,2.64914697467E-06,2.28123003924E-06,2.28123003924E-06,3.67701132519E-06,3.67701132519E-06,3.43265137993E-06,3.43265137993E-06,4.28522454577E-06,4.28522454577E-06,3.48918353105E-06,3.48918353105E-06,3.11759571019E-06,3.11759571019E-06,3.4735875351E-08,4.17850576634E-06,4.17850576634E-06,3.59195402299E-06,1.06274443122E-06,1.06274443122E-06,4.98902414688E-06,4.98902414688E-06,3.14386317907E-06,3.14386317907E-06,5.05050505051E-06,5.05050505051E-06,1.04887770086E-06,1.04887770086E-06,4.77646159725E-06,4.77646159725E-06,2.35271974402E-06,2.35271974402E-06,1.03156591706E-06,1.03156591706E-06,4.45632798574E-06,4.45632798574E-06,3.35795836132E-06,3.35795836132E-06,4.16666666667E-06,4.16666666667E-06,3.90625E-06,3.90625E-06,2.63074818478E-06,2.63074818478E-06,3.34537668942E-06,3.34537668942E-06,3.30207370229E-06,2.83350334353E-06,4.59558823529E-06,1.73358296928E-06,3.90625E-06,4.16875104219E-06,4.46348866274E-06,2.03981723238E-06,2.04265054335E-06,2.76640478035E-06,3.48723671363E-06,1.58077774265E-06,5.44899738448E-06,2.4485798237E-06,7.81983109165E-06,2.35760090532E-06,3.76789751319E-06,1.84162062615E-06,4.92707922743E-06,0.000456452710365,4.83465480565E-06,3.70535052616E-06,2.83832879201E-06,3.22289544927E-06,3.76960193004E-06,2.52423263328E-06,3.45781466113E-06,2.56121299047E-06,5.62429696288E-06,1.90244273647E-06,3.47947112039E-06,4.22868741543E-06,3.51320966835E-06,2.28039770136E-06,3.5176586464E-06,5.35446562433E-06,3.44020916472E-06,4.5720555962E-06,2.2638775695E-06,2.90292614956E-06,3.35660580021E-06,3.57295983993E-06,5.21702838063E-06,3.73357228196E-06,3.62739408009E-06,2.32277246121E-06,2.46742992499E-06,2.34829983092E-06,2.5797131359E-06,3.00842358604E-06,3.23289796974E-06,3.24717495779E-06,2.77777777778E-06,2.18780082261E-06,3.79593076222E-06,3.31257453293E-06,2.97088532383E-06,2.73552905132E-06,3.05735599853E-06,1.82308758113E-06,3.33466720021E-06,3.11100049776E-06,2.12188083517E-06,3.18106629342E-06,2.49600638978E-06,2.25652134669E-06,2.7168006955E-06,6.48004147227E-06,2.57360510603E-06,1.93289005721E-06,4.34253951711E-06,3.55214549588E-06,2.59956327337E-06,1.04585006693E-06,2.92260930559E-06,2.11702938437E-06,2.68297918008E-06,4.00192092204E-06,3.32005312085E-06,3.93576826196E-06,4.28669410151E-06,1.10064277538E-06,3.40274942153E-06,4.74833808167E-06,3.44400055104E-06,3.4162339437E-06,3.62792047598E-06,2.91953754525E-06,3.07427447122E-06,2.72717355733E-06,3.67701132519E-06,3.41856967045E-06,2.3137436372E-06,2.64886628523E-06,4.70278404816E-06,2.94360061227E-06,7.09823963657E-06,4.97017892644E-06,1.58619376943E-06,2.91375291375E-06,1.86011904762E-06,1.4827995255E-06,1.22856160008E-06,1.13445568816E-06,1.06869576369E-06,2.16788067985E-06,4.92319810949E-06,1.95648771326E-06,1.82508395386E-06,2.71179086669E-06,2.36854571293E-06,3.02553551979E-06,4.39212930429E-06,2.81721884156E-06,2.96700688346E-06,3.03140535952E-06,3.16896945113E-06,2.90799115971E-06,2.36764845156E-06,2.2053634439E-06,2.97265160523E-06,7.1540992989E-07,3.45542501728E-06,3.12539067383E-06,2.67981562868E-06,4.65029761905E-06,2.62936474548E-06,2.34785875282E-06,4.57456541629E-06,3.96322130628E-06,4.0192926045E-06,3.96384969082E-06,2.93668506989E-06,3.5481124042E-06,2.78210549744E-06,3.90991554582E-06,4.08096637284E-06,3.84497077822E-06,4.19463087248E-06,2.80300482117E-06,3.0637254902E-06,3.53907134768E-06,1.45942790426E-06,5.89483612356E-06,2.84673195172E-06,5.33845825326E-06,4.10441635199E-06,4.56121145776E-06,4.00128040973E-06,6.31153749053E-06,3.8568343104E-06,2.34829983092E-06,8.31946755408E-06,2.59363004461E-06,2.36764845156E-06,3.00084023527E-06,1.94977382624E-06,2.14868929953E-06,2.19992960225E-06,3.26413369892E-06,2.04164965292E-06,2.79236010276E-06,4.40218348301E-06,3.05324865657E-06,3.86817267523E-06,4.44444444444E-06,2.29694965086E-06,3.37564137186E-06,4.67377079828E-06,4.88854125929E-06,1.69836956522E-06,2.99114620723E-06,1.52327565196E-06,5.71167466301E-06,3.0284675954E-06,2.89787875275E-06,3.14425858383E-06,3.71636687974E-06,4.78102887741E-06,2.52474247627E-06,3.48723671363E-06,1.31856540084E-06,5.15889393314E-06,3.48237916144E-06,3.41670083368E-06,3.27182305981E-06,2.32406804871E-06,3.41856967045E-06,3.52162276377E-06,3.29033956304E-06,3.24338349766E-06,2.14445016298E-06,1.14996458109E-07,2.68846112485E-06,5.94388968141E-06,2.64382402707E-06,3.07843861593E-06,2.35804565176E-06,3.21254176304E-06,3.33956719209E-06,3.27482315955E-06,4.80769230769E-06,3.40136054422E-06,2.65703050271E-06,2.73672687466E-06,4.14250207125E-06,3.59971202304E-06,6.37592450905E-06,3.43453771122E-06,3.58989086732E-06,2.94325406169E-06,3.59712230216E-06,3.51222253442E-06,4.11116592666E-06,2.8052064632E-06,4.61169525918E-06,2.68067767532E-06,4.65029761905E-06,4.12813738441E-06,3.12226801549E-06,3.93452943028E-06,4.82439212659E-06,4.7637195122E-06,3.56989861488E-06,3.52659049231E-06,3.52112676056E-06,1.70788359065E-06,3.29554442394E-06,3.46404323126E-06,1.80362167232E-06,3.51123595506E-06,3.35840945728E-06,4.03877221325E-06,2.93151969981E-06,3.52063089706E-06,3.59092214881E-06,4.1890080429E-06,3.70974922095E-06,3.58989086732E-06,2.82645562465E-06,4.05778282746E-06,3.29380764163E-06,3.59092214881E-06,1.04184030672E-06,3.39351160581E-06,3.43406593407E-06,3.11371279113E-06,3.35165571792E-06,5.02411575563E-06,2.99508805559E-06,2.82039711191E-06,3.4335942865E-06,3.81097560976E-06,2.48657250845E-06,2.08333333333E-05,3.53057477757E-06,5.16422226813E-06,3.43406593407E-06,3.79766064105E-06,4.73933649289E-06,6.4151911727E-06,2.94325406169E-06,1.1120501757E-06,2.78551532033E-06,3.51222253442E-06,1.80362167232E-06,4.15489446568E-06,3.23373431639E-06,2.36607987886E-06,5.78569775515E-06,3.3679105483E-06,2.39624269146E-06,8.53825136612E-06,1.9644821625E-06,2.30244980659E-06,2.79735929283E-06,3.26115314375E-06,2.83897342721E-06,3.43831660019E-06,5.16635668527E-06,4.42477876106E-06,2.02922077922E-06,2.44450963137E-06,3.31433116797E-06,2.60769792427E-06,2.38299494805E-06,2.82326369283E-06,1.53524932449E-06,2.77377121935E-06,3.42935528121E-06,4.48108980104E-06,4.43892045455E-06,2.45074012352E-06,4.35085276714E-06,2.90799115971E-06,2.61096605744E-06,8.55578370979E-06,4.14868901427E-06,3.46212435951E-06,1.58448472557E-06,5.12925728355E-06,4.73395190305E-06,4.13838768416E-06,4.33952438813E-06,3.88802488336E-06,3.99361022364E-06,3.12539067383E-06,3.27310814349E-06,4.92125984252E-06,2.94776559368E-06,2.90427509294E-06,2.89821469974E-06,3.59867568735E-06,3.76506024096E-06,3.65764447696E-06,2.55180157191E-06,2.6271542665E-06,2.80804223296E-06,3.03803621339E-06,2.09573308743E-06,3.85862015743E-06,2.72985367984E-06,5.45970735969E-06,3.5445909542E-06,2.93255131965E-06,4.53309156845E-06,4.99700179892E-06,2.96982656213E-06,3.58320194926E-06,2.56095062487E-06,3.18836883051E-06,3.6998668048E-06,2.20789543407E-06,4.12950115626E-06,3.61532899494E-06,4.46508305054E-06,5.80990006972E-06,1.38075775986E-06,3.33466720021E-06,1.39711635185E-06,3.0284675954E-06,2.8219889378E-06,3.04358412467E-06,2.64075208619E-06,2.67094017094E-06,2.72420180887E-06,2.88917138565E-06,3.75826819002E-06,4.25387102263E-06,4.8828125E-06,4.07166123779E-06,2.80017921147E-06,4.36376330948E-06,2.29357798165E-06,3.20430658805E-06,2.65223848928E-06,2.76365244307E-06,2.5837122778E-06,4.02900886382E-06,3.6884036589E-06,3.79650721336E-06,2.93014533521E-06,2.52601798525E-06,3.7644932992E-06,3.32446808511E-06,2.500250025E-06,4.73305566073E-06,4.89811912226E-06,7.12859994297E-06,3.13361744798E-06,2.30287398674E-06,4.06305867057E-06,2.84026357646E-06,2.34785875282E-06,3.74868795921E-06,2.73493053276E-06,3.96510705789E-06,3.01422715216E-06,3.57858574291E-06,3.28904091567E-06,2.64690312335E-06,3.88259046436E-06,3.45542501728E-06,3.67268987807E-06,3.29337373205E-06,0.0139981986975,3.34672021419E-06,3.47656793214E-06,4.53885257807E-06,2.38663484487E-06,3.22497420021E-06,4.23011844332E-06,2.91851505954E-06,2.93668506989E-06,3.125E-06,0.00184741177917,2.82294489612E-06,3.77130788958E-06,3.97772474145E-06,2.91613204246E-06,1.37839775045E-06,2.85551113649E-06,4.40373436674E-06,3.35886067446E-06,3.21667524447E-06,3.77586467301E-06,2.61369576581E-06,4.63220307578E-06,2.98436194342E-06,1.35069425685E-06,3.35525432828E-06,4.54876273654E-06,3.19529652352E-06,3.9283469516E-06,3.96573604061E-06,2.93737516156E-06,4.43655723159E-06,5.27648796961E-06,3.83141762452E-06,3.5068031982E-06,2.90495003486E-06,3.71305510174E-06,5.96658711217E-06,2.83157775513E-06,2.5406504065E-06,4.69659966184E-06,4.34027777778E-06,5.38793103448E-06,2.02052857027E-06,3.8455622212E-06,3.23918113501E-06,3.0443253775E-06,1.09437926808E-06,3.13518936544E-06,2.69193496285E-06,4.84966052376E-06,4.30885901413E-06,1.66389351082E-06,4.62620281273E-06,2.69774468544E-06,3.99616368286E-06,3.79190050053E-06,1.56729985581E-06,3.70041444642E-06,4.02771064927E-06,2.80709633955E-06,4.53309156845E-06,2.44450963137E-06,2.87026406429E-06,2.63629653063E-06,2.76182059213E-06,2.10614995788E-06,3.99552501199E-06,5.07614213198E-06,3.40367597005E-06,3.58063592094E-06,2.42954324587E-06,2.29105571848E-06,1.74483528755E-06,2.29885057471E-06,3.71360665478E-06,1.57143755107E-06,2.78737874902E-06,2.91375291375E-06,3.82614018978E-06,4.72232716283E-06,3.19611352595E-06,3.35120643432E-06,1.9725422124E-06,2.84673195172E-06,5.93260560038E-06,5.03930659141E-06,6.1470371281E-06,2.865001146E-06,3.18796225453E-06,3.69931932524E-06,1.84883892915E-06,2.54090862893E-06,2.85975749256E-06,1.9002736394E-06,2.431670071E-06,4.35009570211E-06,5.53820252099E-07,3.09981401116E-06,2.21454513243E-06,4.49559431757E-06,7.19217491369E-06,3.2375032375E-06,3.58525742148E-06,3.48237916144E-06,3.34358700013E-06,3.49895031491E-06,3.84083576586E-06,2.85681636384E-06,3.34941050375E-06,3.08071472582E-06,2.84058629701E-06,3.34358700013E-06,3.3921302578E-06,2.499750025E-06,3.65123411713E-06,3.67215041128E-06,3.32889480692E-06,4.19956324542E-06,3.34851326011E-06,3.4115720524E-06,1.95909411488E-06,3.0644765874E-06,2.7992386071E-06,3.02773404384E-06,3.29554442394E-06,4.07830342577E-06,2.66467704114E-06,2.90292614956E-06,2.93083235639E-06,2.27915033276E-06,3.15776177845E-06,4.59812396542E-06,3.51864883885E-06,2.13656952397E-06,3.45685840708E-06,2.71886895052E-06,2.56620817081E-06,2.94985250737E-06,5.11352014727E-06,5.07511165246E-06,4.39058658237E-06,4.05646600681E-06,3.74363581911E-06,4.87900078064E-06,3.22455823552E-06,3.02187839961E-06,2.31889435117E-06,3.3262373603E-06,3.77472444512E-06,3.69112653182E-06,3.59763994819E-06,3.125E-06,3.10829292553E-06,2.66666666667E-06,4.00898011546E-06,3.41763499658E-06,3.23540830853E-06,4.02965828498E-06,3.47222222222E-06,2.32298829214E-06,3.05660838733E-06,5.16422226813E-06,3.51271603204E-06,2.83061594203E-06,2.57201646091E-06,3.32446808511E-06,3.27696945864E-06,4.57959333211E-06,4.27642832706E-06,2.60851419032E-06,2.89754288363E-06,2.31674543601E-06,3.50877192982E-06,3.55669369754E-06,2.47059986165E-06,2.83125707814E-06,2.15072264281E-06,3.87056819941E-06,3.2421216444E-06,2.95020061364E-06,1.43926309729E-06,3.25732899023E-06,5.13241634161E-06,2.33797811652E-06,3.94944707741E-06,4.20592193809E-06,2.59067357513E-06,3.08489634748E-06,3.34090605372E-06,4.81695568401E-06,4.71431265322E-06,3.74251497006E-06,4.79294478528E-06,3.54408846045E-06,2.68010291595E-06,4.48108980104E-06,4.43734469294E-06,2.465726403E-06,9.62426855559E-07,2.54427030328E-06,3.94695295232E-06,6.31153749053E-06,2.21827861579E-06,3.74083495436E-06,3.00733790449E-06,2.49500998004E-06,3.40274942153E-06,3.36111858026E-06,3.5375689826E-06,2.25631768953E-06,3.84083576586E-06,4.03160780519E-06,4.15627597672E-06
