,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
37,-199.0721843071633,117.29149237238082,-14.524412935460287,15.66269757757686,-39.395712081463856,-23.330627541871994,-11.007156308234109,4.127353523812171,-18.222335525744832,4.2455378087500995,-16.05875693396502,-11.997084684273762,-16.483027511795306,-8.26650212809871,-10.775843187722472,-2.887394103109288,-4.124267901784739,-26.81481054092361,-32.71817871538924,-11.187496329941599
38,-212.2793767369742,123.36821222081974,-13.843758381178485,16.033264172176604,-41.598895746084054,-23.723752496188357,-10.71382118783573,-0.4711142455465591,-17.371597506022926,0.9259918486364223,-18.832231535999558,-13.753889804156362,-17.40975933620781,-5.902715105613025,-9.177665030116973,-5.136762714704301,-3.435269131841938,-28.310225732767414,-29.50204776026102,-9.620311061065625
39,-219.57555409774787,129.64273956017976,-15.279968209665487,18.625935132863564,-38.48082999885152,-18.86315538942335,-6.967957685369464,-3.7234259233258307,-17.046145131806384,-3.2887424445034714,-16.5895746005272,-15.621389269778568,-17.561044314488612,-6.514886262653965,-4.867771556681784,-3.8645492777664368,-5.065430821608276,-29.316325919470096,-29.03757384934643,-7.874236235278004
40,-223.78762922358428,132.0775799881038,-16.96795211244513,20.469741603094967,-30.20715068042795,-14.545322085915505,-1.7343112837607864,-3.607620123306411,-21.449586540585454,-8.957369496988145,-12.87561677081713,-11.841903039624775,-15.786919683892911,-4.882380547753291,0.15076250399856317,-0.013229852296960054,-4.522819211180826,-27.32023653227641,-31.77830174297629,-9.937731149612276
41,-234.29979838556693,135.11568306757613,-12.247882713949291,21.241822778791843,-28.394811479606187,-15.561855007843238,-2.0757059411185645,-7.950193069729242,-23.502648793383994,-13.192448861407977,-17.120693352063693,-11.086984701705077,-11.50421404879991,-3.138600935523728,0.7897776067730176,-5.767468888864587,-10.067704039879484,-27.679952184259434,-26.910624195561184,-4.996479636284216
42,-213.82155475326107,136.35693301379996,-27.58039911323196,14.565604997099452,-28.95301646473629,-9.897530400545671,1.1888425188013079,-13.92671157415274,-22.44466498409643,-14.301324343838965,-31.613755211153478,-15.2424298427024,-1.33615382539785,3.6739808805062744,1.971686280330771,-16.681347224993047,-25.284485121321097,-19.96867291878941,-15.158175330765541,-5.332466717129562
43,-203.03619313530575,132.51574060616036,-29.613754949394767,15.337505597919222,-26.46325117196026,-4.223102868973152,2.139900286889623,-14.28177448353668,-26.20905299879082,-15.26654702522845,-27.98778151784418,-12.731237698220895,1.837412424336212,7.748576992099258,1.6137370967352274,-18.050746202859237,-33.03235756696812,-17.227717184707707,-11.493193664866663,-3.9725030726181734
44,-226.30128945567722,127.27153003350384,-18.22926866261666,19.066664980956915,-27.155796553763484,-3.994976527679663,0.04205752840071053,-10.100279215102315,-27.056875313475484,-8.215120202599346,-18.011329121486725,-15.325164028917968,0.020934087632999088,4.318122162198042,3.368459299488185,-17.268167205245817,-29.520015655948022,-17.01928484518578,-11.664049144984158,-3.5690390995178616
45,-241.77017916140014,128.55250352232397,-13.625876355354347,21.104656910826083,-28.852046194168995,-10.405474303983272,0.09398084141401153,-4.446470872603655,-23.973348935671115,-9.959440048317846,-15.681580655166602,-18.583477993567204,-0.2329201870198494,2.411579023843534,4.913638413239953,-15.112241752030478,-25.730478485492345,-16.380762711761598,-14.215937813967862,-1.6327680971028222
46,-246.59388923473776,131.11522728696914,-11.657728911822076,20.504383625774242,-24.871047141495076,-12.060771651504208,0.8627358795803337,-2.0629658719413015,-24.252849243198508,-10.32887571140033,-13.44360767854055,-14.730994510832389,0.8294897511816268,6.202820187606765,5.5157454970086075,-17.05705104015923,-23.26803936994544,-15.832459455044692,-11.791414796077841,-4.16342900243406
47,-254.39233316039025,132.75060412823132,-8.841641280391485,15.449967141570802,-20.343818377956804,-10.786495780886046,1.3280920979973514,-3.4378185688310765,-28.282930294195697,-8.281501100412727,-11.482833809034618,-13.775266313826371,-2.140619429963528,11.211447619030407,5.881324416708301,-18.596250723437052,-22.07371884834738,-16.532451579085517,-11.125999525656198,-8.0525369990604
48,-242.5860446477137,121.84855608867719,-22.78463492351315,15.155970148860892,-17.574089397177882,-9.304795725005912,0.5614694173385848,-12.099769082779424,-29.124695761030477,-2.790912396276683,-17.134131846940704,-4.789343728776802,6.083037186523459,8.944034868983396,-2.6182390523173096,-16.27391379586951,-23.788702204540066,-16.959643353805554,-11.8705401813226,-16.596589606225443
49,-198.49831432878136,104.845882419588,-28.72709137822848,8.50500758228372,-23.870501043315418,-6.5207846747399945,-0.43491933442414865,-16.024471998299944,-33.4044409703002,3.0753514958092003,-27.730260044523927,4.323841303252506,5.923736721568979,11.952282170018663,-11.445955045091978,-14.349730629276742,-20.113342304992905,-19.470371062100376,-12.806848735075977,-16.0474456763682
50,-162.8224959135041,95.70469902298176,-22.16871809943862,6.9719965806073,-37.778087979427866,0.6553263897486499,-1.9162935962308163,-13.499003447861316,-32.808985272336855,2.0588686095344686,-23.504564335914925,9.829685995252095,-1.9528606618442295,21.870994983274386,-8.588846637582169,-14.623604758973244,-25.361337166213072,-23.761017835975338,-10.84002981776144,-10.25562957243502
51,-151.15851005039391,94.85811246904412,-21.774144211661422,9.140228198601143,-38.64665783379443,7.1549455995067754,-8.699221544837197,-11.537874757465751,-31.238430274232723,2.425169182364189,-8.60690719023216,15.377678283645633,-7.003431660364479,21.027965060238564,-6.718173661319253,-14.890256363612679,-32.449892443557005,-22.648923905561176,-9.72343750562528,-5.960916561784219
52,-175.00380733085797,101.9071368902365,-22.497826827434817,14.917629380905723,-24.263487804293202,14.738162488386475,-10.372931172903877,-12.808200555046838,-21.755529612562324,7.253524017050634,-2.9552347205172698,15.65167263373423,-13.25420599060197,14.23258741698563,1.072151718452818,-14.143252606611696,-34.03502297651248,-19.60471184559446,-5.352823974391254,-9.778527147827532
53,-203.26134525147046,110.26652283133701,-20.06252691446558,15.275728526814369,-15.527494393658813,15.202539928421647,-6.610509553051281,-13.581719486049934,-16.786089417085854,10.15283997685624,-8.454917902469152,11.453453693058083,-12.54013838376525,13.788993868500386,-1.256287043218511,-16.859278952047696,-31.18828880277241,-19.31741644683772,1.9808418682594784,-12.493759901218944
54,-219.37312280683145,108.5072517733349,-15.549398328742779,20.140156547155094,-10.636118552563687,7.4150891350690005,-7.622473705449832,-7.080347110399192,-14.974449901824961,12.501295633231225,-4.341055528709704,9.280412932089455,-9.823932695133035,9.758317334307776,-6.145917356087341,-20.217585543515575,-33.814711997817184,-17.384501571041135,3.0297521229182793,-11.34260992582152
55,-226.66148034339392,108.03756571286114,-16.04165648563178,17.402145444570273,-9.748276555764754,1.2360179366713755,-5.372534418375474,3.3238794395991933,-10.878410207118671,14.266254085433285,1.1357650662281928,9.391559654886386,-9.484718596896126,5.0583532430535545,-5.671850932033196,-21.963924463782057,-32.477088387540775,-16.649363866655605,-5.954889505994416,-5.076530558018773
56,-234.11183225978664,117.21345903620686,-17.289867807580933,10.199228330024944,-16.151288962911504,1.0134823571582157,-0.13645225398260852,4.0403035680972295,-12.060081482391997,6.643975355192105,7.007952249771723,7.05178441151018,-5.7653248577559,9.112440540455767,-2.0689962722618747,-22.14960443511235,-30.781263804036083,-15.465152424068378,-12.211930738915147,-3.6054481310533566
57,-207.44511960936725,125.59242310046608,-29.2523853104798,8.105274990369665,-23.53524170891949,4.922498014367373,-3.8822687292290974,-3.0855889326281094,-8.582184820759341,-2.1275826622547482,0.8790047940678827,0.5315643407264208,-1.9672135969572961,13.804834116257831,10.33660329742168,-4.55620243069485,-20.40323029575879,-14.627061926004885,-26.950350364721523,-12.024702896851387
58,-188.72185450411556,123.88703101678259,-30.68442691995632,9.743861499471922,-26.89136336167094,1.9817938852612489,-3.3127825314371995,-8.407159049014219,-5.757414993013526,-4.652068832328689,-2.420423087468939,0.04030492595108015,-5.798141346851029,14.106524729524567,13.21099143857151,5.535956587077066,-15.74826868753448,-17.256706706996162,-31.296848571769786,-16.46286769181259
59,-200.83645457733923,123.63371220228508,-21.76562249742631,12.69489924806794,-29.69733586622522,-2.8056137504684973,-2.853068745197217,-4.895924583980424,-2.66359746473048,-2.4339035900586143,0.25397250891591927,2.308948643319358,-9.593152587691115,9.446744384987309,12.613420650434746,3.0060118689842694,-10.465110784553826,-23.11265275848067,-29.382491755365137,-15.541066737205526
60,-216.2619788781702,123.21703326716953,-13.501827982410786,17.409603816047866,-30.198938854704995,-5.756045767546391,-12.184528669049078,-5.951456563766378,0.7545633997153542,-0.626219829229405,-0.5390005204553843,-0.5875842217343905,-12.60246520168801,5.5439454947177165,13.402056189927952,-0.40332830902940753,-9.936086663493416,-24.677925046746644,-28.014378445618256,-11.630867511642702
61,-227.99899779488015,123.7476725167424,-11.461908167342045,20.67536639963148,-28.349973568909864,-5.683681527874159,-16.764835522468854,-8.175724673269212,-0.1275779672813835,4.002685076264318,2.5926155245336275,0.7919106649751821,-18.580572813283013,-1.210218195877288,20.224347353837857,4.689465187217107,-11.113625734134779,-25.614125647649402,-29.612893656977185,-9.974902844728433
62,-234.76020094693035,124.71883846290551,-11.471988216739764,22.968623354048386,-22.633458754481584,-5.382682698192257,-19.224770531196643,-8.389465485747746,-1.486459888598099,3.3766146499133614,0.8855196546534652,5.8117717450645845,-16.63851839240742,-5.272426167594817,17.761031892914268,7.383560341499681,-10.038022756382379,-24.480805178395123,-28.01191410628268,-12.641973097598878
63,-233.81525925951144,125.23723782406935,-11.801318338885153,21.284437059300032,-22.228951430408948,-5.6788325820886545,-15.5308958287652,-5.240909723252546,-5.120594674543334,0.16427895097579626,-2.73434369904028,7.344348853021879,-6.532477845401765,-2.0832171530520034,12.750237117561623,4.156445378815692,-14.167418025342425,-21.033842340976342,-25.697837745346124,-13.522393715691209
64,-219.4538948212379,128.26277467304573,-14.32876718589742,24.420063035110232,-20.886722265558692,-9.34536530523368,-18.665556195873474,-0.16078181924337187,-8.567091730331917,-1.7851554198166282,-0.519952291641963,3.557143416295604,-7.155705724014613,-0.12138295631117568,9.71269848942372,-0.2704019631606984,-15.73289915252423,-14.5202374159187,-20.31520233663523,-11.924909562047354
65,-162.02565922262477,120.1171339162288,-25.70979407884129,18.51658798739115,-26.111276273097697,-8.922812340566189,-23.031045547672797,5.901652147871855,-9.533866802224845,2.5048283942342113,-3.5192316631447946,2.111553407437091,-8.40503091069273,3.217861176889425,1.8757944606686463,-8.738719825052968,-15.963404116279985,-9.209553589507529,-10.074095965680982,-7.563261775871266
66,-136.01624170023044,113.82961037196313,-33.01400439094236,9.964820058809122,-29.808794610686384,-4.6836868897211215,-21.427178317922927,7.77440243552534,-6.318034659282774,1.1554218935012495,-6.317004756542898,-0.6977660797686482,-4.710117943268785,3.0827590547014743,-1.5138436264072759,-18.525374848218153,-20.24758206316302,-6.574066086216479,-3.8299876061071845,-3.323976932557785
67,-150.36401327708407,109.83787072026033,-37.779163054550914,17.861981848639928,-30.050765451579984,-6.162485270692834,-21.802573897735957,10.63066885989612,-1.8390021768723726,3.288016348123066,-7.692954610201585,-0.09016156044961665,-0.9172647909976241,-2.079121986742785,-4.15117802122451,-21.03952151391769,-19.914632529883466,-7.9739179431792975,-1.5492960239062894,-0.47677233136366937
68,-166.59969444795456,115.40277360688353,-39.49141697098033,26.019088535733058,-26.849220568980538,-6.66568535994052,-24.338069571679775,12.290741288177834,-1.7866865109539427,3.2170603303934424,-9.585574316733226,-0.9809854640419591,-1.684792264261307,-6.649169552789553,-6.946174655586985,-15.577794653727793,-17.97116327656645,-10.728402255104548,-1.1371940211283231,1.165053138177461
69,-183.5900559165661,120.17792136007839,-39.41972669690157,24.984729987793823,-24.93925024126326,-5.740736834138881,-19.10158250504776,10.781836121148665,-2.2728247355980473,-0.4010223159571984,-9.361498204793252,-2.6408279986424885,0.5150874965978227,-8.082099225857851,-8.82623857577491,-14.853915292395506,-18.84116614134846,-8.379143235287643,4.351049404970621,4.005944125068139
70,-177.67190602101405,114.99379548412759,-39.88915347865109,26.031661146099196,-26.793790132276854,-4.573891520935321,-15.492615474599646,4.348629421120191,-10.73420801442241,-0.3190831010173616,-10.183159481474084,1.9376368436975522,-2.386958300867721,-10.509915430961327,-12.145462083542721,-16.256352280674307,-14.56758050520816,-0.3752026725509081,5.372005179441449,1.658796462428402
71,-142.70715972092435,104.11293642985792,-41.01858176335575,11.146449980916778,-24.094420522002373,-7.409305275654749,-15.362142416429187,-7.681200958949077,-20.717414586956647,4.371324429201543,-14.630611324454595,9.395247433303025,-1.3859315015291065,-6.032544364772997,-13.203426307369048,-9.125010409641163,-16.181865766173765,-3.878008536644928,-2.292489455472234,0.8355703755781807
72,-140.48216997495868,96.78309274001467,-34.91860755162118,8.100134107451556,-26.615969027506527,-11.539002097117606,-16.029463130434543,-9.353573579550126,-22.53012980987025,4.115215197057915,-17.201721154187926,8.011945118318192,-0.17329836189001213,-1.6930766613191093,-11.340154408378515,-7.726688298822734,-18.196417224350878,-5.16494456651538,-4.325070388504413,2.3271511048248232
73,-146.63727299622613,111.81380208009904,-31.796787416329344,12.922965843172141,-33.316032815199904,-10.285861316429541,-15.095166138675623,-10.842871403753747,-24.20511870107487,-5.368092005829199,-21.758835399446024,9.207081649226739,4.217373062355755,9.359797821611053,-9.91878038887275,-16.508183054630003,-17.20056272470696,-4.5646155637145585,-5.535938807925485,5.455871742916528
