0
85
85
85
85
85
85
85
85
85
85
85
85
30
30
63
61
61
74
74
56
56
56
56
56
56
56
56
56
56
57
27
82
76
64
74
37
37
37
37
37
37
37
82
82
27
27
27
27
27
4
4
4
4
44
44
64
64
18
18
18
18
18
18
18
18
61
74
74
74
74
39
39
39
72
76
76
76
72
61
61
61
61
61
61
61
39
4
4
4
4
4
64
44
44
44
74
74
74
56
56
56
56
74
74
74
74
30
30
74
74
39
44
44
44
44
44
18
18
18
18
18
18
18
18
18
18
18
18
18
18
4
4
4
4
4
4
4
82
4
4
4
4
61
61
4
4
39
39
39
4
4
76
76
82
82
37
12
12
12
12
27
82
82
82
82
82
82
82
4
4
4
4
44
88
27
79
79
79
79
79
79
79
27
27
12
12
12
12
12
12
88
88
88
88
88
88
88
76
76
39
39
64
64
64
76
64
64
76
76
76
76
64
88
12
12
12
12
12
12
27
27
27
88
88
88
88
88
88
82
4
44
44
88
88
79
79
79
79
79
79
79
79
82
4
12
12
12
12
12
12
12
12
12
88
88
88
72
72
61
61
61
56
61
61
4
4
4
4
4
4
64
4
18
18
18
18
18
18
18
18
18
18
18
37
79
79
18
4
4
44
44
44
27
68
68
68
68
68
68
82
82
82
12
74
74
74
7
7
12
39
61
74
18
74
74
39
39
61
61
56
7
7
74
12
64
64
64
64
64
64
39
23
23
61
61
61
74
74
74
74
74
74
44
44
44
44
44
44
44
44
44
18
18
18
18
18
18
18
18
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
76
76
76
76
76
76
76
76
76
76
76
82
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
72
72
72
72
72
72
82
82
82
82
82
82
82
82
82
12
12
7
7
12
7
7
12
12
74
74
74
74
74
7
7
61
61
74
61
61
61
74
74
12
76
76
82
82
82
37
12
12
12
12
12
82
82
12
12
12
12
12
12
12
12
7
7
7
7
37
37
37
74
74
74
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
72
74
74
74
56
74
74
74
61
64
64
76
76
76
82
82
37
74
74
74
74
27
27
82
82
82
82
82
82
82
82
4
4
64
64
64
64
27
27
27
27
27
27
27
27
27
27
27
12
74
74
74
74
74
74
74
74
74
74
2
99
99
99
99
37
37
98
98
98
98
98
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
87
87
87
87
87
87
87
87
87
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
58
58
58
58
86
86
58
58
86
90
90
90
90
90
90
90
90
81
81
81
81
81
8
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
8
8
8
8
81
8
81
81
81
81
81
81
81
81
81
81
81
81
41
41
41
41
41
41
41
91
91
81
81
81
91
91
41
41
91
91
91
86
86
73
73
73
73
73
73
73
73
73
73
73
73
73
83
83
83
83
83
15
83
83
83
15
15
15
15
15
15
15
15
15
15
15
15
