2.448993835449218750e+02,-2.937453308105468750e+02,-1.108111190795898438e+02
3.502593383789062500e+02,-2.021647949218750000e+02,-1.344372272491455078e+01
2.733980407714843750e+02,8.094252777099609375e+01,2.589458007812500000e+02
-1.751667175292968750e+02,2.407569427490234375e+02,-2.928563842773437500e+02
3.289213562011718750e+01,6.238476943969726562e+01,-3.474410629272460938e+01
4.031100769042968750e+02,2.395493698120117188e+01,-3.832424163818359375e+01
-7.486853790283203125e+01,1.536210784912109375e+02,-2.285606689453125000e+02
-2.767016601562500000e+02,-1.316094512939453125e+02,4.089795112609863281e+00
-2.953783264160156250e+02,-7.328378295898437500e+01,3.096951293945312500e+01
8.300148010253906250e+01,7.987537384033203125e+01,-4.486485671997070312e+01
-2.112082366943359375e+02,-3.051392936706542969e+01,-8.968521881103515625e+01
1.055103912353515625e+02,6.397745132446289062e+01,7.154923915863037109e+00
-3.207016906738281250e+02,-8.564655303955078125e+00,-2.672017822265625000e+02
7.933796691894531250e+01,1.945747566223144531e+01,2.100629806518554688e+01
-1.477906188964843750e+02,2.096687622070312500e+02,-3.344490051269531250e+02
4.027087097167968750e+02,-4.813939571380615234e+00,-2.714340925216674805e+00
-2.359358520507812500e+02,-3.527732086181640625e+01,-1.764565124511718750e+02
-3.275663452148437500e+02,-2.956969070434570312e+01,-3.198945617675781250e+02
-8.217351531982421875e+01,1.240070648193359375e+02,-8.492548942565917969e+00
-2.030175170898437500e+02,1.607512054443359375e+02,-1.539523792266845703e+01
-8.162082672119140625e+01,1.050745468139648438e+02,-2.972909851074218750e+02
2.850566101074218750e+02,5.962608718872070312e+01,3.044631958007812500e+02
-1.575874786376953125e+02,-2.437347564697265625e+02,-2.425800476074218750e+02
-1.798180084228515625e+02,-2.696241455078125000e+02,-2.822951660156250000e+02
-1.026901931762695312e+02,1.622292480468750000e+02,-8.485125732421875000e+01
-1.303344879150390625e+02,-4.946286773681640625e+01,-1.133597946166992188e+02
-2.309379119873046875e+02,5.980488586425781250e+01,-2.538128967285156250e+02
-2.143705902099609375e+02,-4.312194824218750000e+01,-2.636918945312500000e+02
-3.885146713256835938e+01,-1.372540588378906250e+02,3.646207885742187500e+02
-2.012070655822753906e+01,-1.757492065429687500e+02,3.329798889160156250e+02
-1.890133819580078125e+02,2.003984375000000000e+02,-4.390546798706054688e+01
-1.578345642089843750e+02,-4.117479622364044189e-01,-2.019348449707031250e+02
-3.741385803222656250e+02,1.794087066650390625e+02,-7.098162841796875000e+01
-3.705662536621093750e+02,1.378438110351562500e+02,-3.512742996215820312e+01
-3.443377685546875000e+02,1.790080566406250000e+02,-1.126525802612304688e+02
-3.538477478027343750e+02,1.297048950195312500e+02,-8.118284606933593750e+01
1.049282073974609375e+02,3.891209106445312500e+02,-5.575065994262695312e+01
-6.559366607666015625e+01,1.541073608398437500e+02,3.151673889160156250e+02
1.870621795654296875e+02,7.922549438476562500e+01,3.140558166503906250e+02
-2.388994750976562500e+02,1.080081329345703125e+02,5.576088333129882812e+01
3.072322998046875000e+02,-2.763602905273437500e+02,1.404554443359375000e+02
3.872840576171875000e+02,1.223489761352539062e+02,1.977622032165527344e+01
-5.496798992156982422e+00,6.131847763061523438e+01,1.566493988037109375e+02
6.783957672119140625e+01,3.828334655761718750e+02,-9.425885772705078125e+01
-2.580599670410156250e+02,3.252588500976562500e+02,-3.350402069091796875e+01
-1.376378936767578125e+02,2.611811828613281250e+02,-3.246988220214843750e+02
2.292930297851562500e+02,1.152437667846679688e+02,-7.404393768310546875e+01
-1.848819122314453125e+02,1.893244628906250000e+02,-2.966174011230468750e+02
-3.716445312500000000e+02,-1.392357788085937500e+02,1.061813278198242188e+02
4.407642364501953125e+01,6.687139129638671875e+01,1.172136154174804688e+02
2.019618225097656250e+02,2.081980743408203125e+02,-2.960730171203613281e+01
2.026041259765625000e+02,-3.723843994140625000e+02,-9.123908233642578125e+01
-2.432797546386718750e+02,2.021449127197265625e+02,-3.139748001098632812e+01
8.072064971923828125e+01,-3.526987609863281250e+02,-1.134086303710937500e+02
-1.420290279388427734e+01,-2.788111877441406250e+02,-1.136175918579101562e+02
-1.850037231445312500e+02,3.091062545776367188e+01,-1.675081787109375000e+02
3.459006500244140625e+01,2.149753570556640625e+02,-6.306291961669921875e+01
1.737395019531250000e+02,-1.376886444091796875e+02,1.244468765258789062e+02
-3.038617858886718750e+02,1.178567276000976562e+02,-6.299238586425781250e+01
-4.152440490722656250e+02,-1.533009719848632812e+01,-1.637067108154296875e+02
-3.485468626022338867e+00,2.966407165527343750e+02,-5.497904968261718750e+01
5.299901962280273438e+01,1.098026123046875000e+02,8.748236083984375000e+01
-4.069471740722656250e+02,5.744818496704101562e+01,1.742367401123046875e+02
