-2.184668350219726562e+01,-7.756888580322265625e+01
-2.725020027160644531e+01,-6.931153106689453125e+01
-2.442220497131347656e+01,-7.279294586181640625e+01
-2.605714797973632812e+01,-7.266674041748046875e+01
-2.568571662902832031e+01,-7.010261535644531250e+01
-2.835872459411621094e+01,-7.380976867675781250e+01
-2.449372673034667969e+01,-7.403800201416015625e+01
-2.616488075256347656e+01,-6.884240722656250000e+01
-2.594034385681152344e+01,-6.873212432861328125e+01
-2.670020675659179688e+01,-6.784532165527343750e+01
-2.179037284851074219e+01,-7.601816558837890625e+01
-2.539045333862304688e+01,-6.997895812988281250e+01
-2.604594421386718750e+01,-7.380195617675781250e+01
-2.637803459167480469e+01,-6.763558959960937500e+01
-2.564818191528320312e+01,-7.294478607177734375e+01
-2.837770271301269531e+01,-7.383151245117187500e+01
-2.808996200561523438e+01,-6.534846496582031250e+01
-2.578368568420410156e+01,-7.405561065673828125e+01
-2.256558990478515625e+01,-7.462294769287109375e+01
-2.268648910522460938e+01,-7.196659088134765625e+01
-2.372576141357421875e+01,-7.401873016357421875e+01
-2.365811538696289062e+01,-7.302487945556640625e+01
-2.382640266418457031e+01,-7.631845092773437500e+01
-2.381913185119628906e+01,-7.632315063476562500e+01
-2.199667739868164062e+01,-7.452235412597656250e+01
-2.123208999633789062e+01,-7.570422363281250000e+01
-2.206203842163085938e+01,-7.330609130859375000e+01
-2.182154846191406250e+01,-7.321121215820312500e+01
-2.432066345214843750e+01,-6.737493896484375000e+01
-2.429428672790527344e+01,-6.735665130615234375e+01
-2.182434463500976562e+01,-7.172619628906250000e+01
-2.808767890930175781e+01,-6.529120635986328125e+01
-2.419970130920410156e+01,-6.438002014160156250e+01
-2.092290306091308594e+01,-7.400744628906250000e+01
-2.419041633605957031e+01,-6.437352752685546875e+01
-2.049836158752441406e+01,-7.384484863281250000e+01
-2.118174743652343750e+01,-6.728123474121093750e+01
-2.019142532348632812e+01,-7.240811157226562500e+01
-2.266329765319824219e+01,-6.560318756103515625e+01
-1.892271423339843750e+01,-7.583209991455078125e+01
-1.995118331909179688e+01,-7.123567962646484375e+01
-2.065328788757324219e+01,-7.051813507080078125e+01
-2.141436195373535156e+01,-6.244444656372070312e+01
-2.149252891540527344e+01,-6.843199157714843750e+01
-2.107245445251464844e+01,-6.303694915771484375e+01
-2.024130821228027344e+01,-6.950261688232421875e+01
-1.895667648315429688e+01,-7.123474121093750000e+01
-1.909108924865722656e+01,-6.839724731445312500e+01
-1.911979103088378906e+01,-7.042254638671875000e+01
-2.012206268310546875e+01,-6.665538024902343750e+01
-1.853135681152343750e+01,-7.079316711425781250e+01
-1.413174438476562500e+01,-7.177826690673828125e+01
-1.784591484069824219e+01,-7.377047729492187500e+01
-1.655070495605468750e+01,-7.194039916992187500e+01
-1.795393180847167969e+01,-6.913162231445312500e+01
-1.755291366577148438e+01,-7.372532653808593750e+01
-1.979438972473144531e+01,-6.534988403320312500e+01
-1.898214340209960938e+01,-6.517224121093750000e+01
-1.798006820678710938e+01,-6.691647338867187500e+01
-1.767420959472656250e+01,-7.561666870117187500e+01
-1.931053924560546875e+01,-6.386807632446289062e+01
-1.798893737792968750e+01,-6.423906707763671875e+01
-1.981538391113281250e+01,-6.336155319213867188e+01
-1.669339752197265625e+01,-6.870008087158203125e+01
-1.865763092041015625e+01,-6.401436614990234375e+01
-1.814494132995605469e+01,-6.273348236083984375e+01
-2.005780410766601562e+01,-6.456498718261718750e+01
-1.522596168518066406e+01,-7.258563232421875000e+01
-1.347052574157714844e+01,-7.180688476562500000e+01
-1.659316635131835938e+01,-7.030979919433593750e+01
-1.525333404541015625e+01,-6.788652038574218750e+01
-1.515507221221923828e+01,-6.915756225585937500e+01
-1.529737186431884766e+01,-7.043318939208984375e+01
-1.429663944244384766e+01,-7.358305358886718750e+01
-8.150282859802246094e+00,-7.251335144042968750e+01
-1.523876094818115234e+01,-7.426914978027343750e+01
-1.286013793945312500e+01,-6.991468811035156250e+01
-1.433515071868896484e+01,-6.814227294921875000e+01
-1.291455554962158203e+01,-7.315325927734375000e+01
-1.484295177459716797e+01,-6.588940429687500000e+01
-1.328471565246582031e+01,-6.914223480224609375e+01
-1.271756362915039062e+01,-6.818289947509765625e+01
-1.663469696044921875e+01,-6.644351959228515625e+01
-1.762526130676269531e+01,-6.085148239135742188e+01
-1.387596607208251953e+01,-6.978168487548828125e+01
-1.660142326354980469e+01,-6.194402313232421875e+01
