-1.423074493408203125e+02,-7.913588047027587891e+00,-3.094751586914062500e+02
-4.511648559570312500e+01,9.490760040283203125e+01,-3.213462829589843750e+02
-1.271729660034179688e+02,7.070654296875000000e+01,-3.182074890136718750e+02
-1.000187759399414062e+02,9.784132385253906250e+01,-3.441837158203125000e+02
-8.452235412597656250e+01,1.107331008911132812e+02,-2.987787170410156250e+02
-6.828282928466796875e+01,1.195989227294921875e+02,-3.818699340820312500e+02
-1.320016632080078125e+02,5.046951675415039062e+01,-3.536064147949218750e+02
-4.531074142456054688e+01,1.199067459106445312e+02,-2.873467102050781250e+02
-5.564245223999023438e+01,1.331327056884765625e+02,-3.146691589355468750e+02
-1.712682914733886719e+01,1.238592300415039062e+02,-3.163368530273437500e+02
-1.263053970336914062e+02,-2.703258752822875977e+00,-3.508814392089843750e+02
-7.016484069824218750e+01,9.030651855468750000e+01,-2.816316223144531250e+02
-1.025578918457031250e+02,7.918966674804687500e+01,-3.800466003417968750e+02
-2.229839134216308594e+01,1.491336975097656250e+02,-2.987920837402343750e+02
-1.306335754394531250e+02,9.371780395507812500e+01,-3.582752380371093750e+02
-5.521772003173828125e+01,1.002074813842773438e+02,-3.964342956542968750e+02
-3.295659637451171875e+01,1.268640213012695312e+02,-2.339952697753906250e+02
-5.092628860473632812e+01,1.425482025146484375e+02,2.997089538574218750e+02
-9.894297790527343750e+01,2.454581832885742188e+01,-3.763520202636718750e+02
-7.428190612792968750e+01,5.357634353637695312e+01,-3.114234924316406250e+02
-9.797372436523437500e+01,5.372861480712890625e+01,-3.460491943359375000e+02
-1.161108093261718750e+02,3.725231933593750000e+01,-3.139488830566406250e+02
-5.464967346191406250e+01,4.537653350830078125e+01,-3.988601074218750000e+02
-7.314396667480468750e+01,3.000101280212402344e+01,-4.151942138671875000e+02
-8.801163482666015625e+01,-5.611008167266845703e+00,-3.781661071777343750e+02
-1.036321640014648438e+02,-2.166592597961425781e+01,-3.368126525878906250e+02
-8.475460052490234375e+01,1.532034587860107422e+01,-3.338756713867187500e+02
-6.439059448242187500e+01,3.375204467773437500e+01,-3.498877868652343750e+02
-6.143648624420166016e+00,9.435677337646484375e+01,-2.768218078613281250e+02
1.313623199462890625e+02,-7.654816436767578125e+01,-3.503287048339843750e+02
-4.693529510498046875e+01,3.758669662475585938e+01,-3.159028930664062500e+02
-9.765407562255859375e+00,1.398947448730468750e+02,-2.342987213134765625e+02
1.589776802062988281e+01,1.188361816406250000e+02,-3.627724914550781250e+02
-5.311973190307617188e+01,5.473810195922851562e+00,-3.719790344238281250e+02
2.293556022644042969e+01,9.705979156494140625e+01,-3.761500854492187500e+02
-5.994178771972656250e+01,-1.591611385345458984e+01,-3.492937622070312500e+02
-4.252586364746093750e+01,-2.598164370283484459e-03,7.576005554199218750e+01
-6.018063735961914062e+01,-4.834571361541748047e+00,-3.080202941894531250e+02
2.176389122009277344e+01,8.336711120605468750e+01,-3.327947387695312500e+02
-7.436666870117187500e+01,-4.316088867187500000e+01,-3.934003906250000000e+02
-2.405142211914062500e+01,9.122833251953125000e+00,-3.346925659179687500e+02
-1.058423328399658203e+01,4.320807266235351562e+01,-3.388891296386718750e+02
4.257897949218750000e+01,1.330031280517578125e+02,-2.868754272460937500e+02
-3.130842018127441406e+01,3.274126815795898438e+01,-2.524651336669921875e+02
6.541508483886718750e+01,1.117481384277343750e+02,-2.779964904785156250e+02
-1.477746963500976562e+01,3.369358825683593750e+01,-2.903404541015625000e+02
-2.645891761779785156e+01,-1.924973011016845703e+00,-2.940283508300781250e+02
2.122239875793457031e+01,1.994704437255859375e+01,-3.532145080566406250e+02
5.906952857971191406e+00,6.698147296905517578e+00,-3.108189392089843750e+02
2.802852630615234375e+01,4.720528793334960938e+01,-3.022185668945312500e+02
-1.165227890014648438e+01,-2.195529937744140625e+01,-3.122353820800781250e+02
-3.410535812377929688e+01,-5.008957290649414062e+01,-2.727056884765625000e+02
-1.746850395202636719e+01,-2.035157394409179688e+01,-3.865502014160156250e+02
-6.330928802490234375e+01,-7.928240966796875000e+01,-3.122577514648437500e+02
1.808186035156250000e+02,2.034444427490234375e+02,2.446702117919921875e+02
-1.799406051635742188e+01,-3.635333633422851562e+01,-3.613300476074218750e+02
6.846952056884765625e+01,4.098472976684570312e+01,-2.947978515625000000e+02
2.080934753417968750e+02,2.177855072021484375e+02,1.927333526611328125e+02
5.797874450683593750e+01,1.383511924743652344e+01,-3.300502014160156250e+02
-4.781447219848632812e+01,-6.512415313720703125e+01,-3.800013427734375000e+02
6.100263977050781250e+01,7.817458343505859375e+01,-3.013914794921875000e+02
7.283395385742187500e+01,6.410544586181640625e+01,-3.361543579101562500e+02
-9.286445617675781250e+01,5.601262092590332031e+00,8.796902465820312500e+01
7.639324951171875000e+01,-7.615618133544921875e+01,-3.229890747070312500e+02
6.931224822998046875e+01,1.009984054565429688e+02,-3.290732727050781250e+02
9.973115539550781250e+01,8.327818298339843750e+01,-3.087511901855468750e+02
5.299587631225585938e+01,6.099162292480468750e+01,-2.624301757812500000e+02
-1.662720489501953125e+01,-6.342881011962890625e+01,-3.277988891601562500e+02
-1.336005401611328125e+01,-7.127067565917968750e+01,-2.847797851562500000e+02
4.228944015502929688e+01,-2.920531082153320312e+01,-3.444096374511718750e+02
4.317673206329345703e+00,-1.581414794921875000e+01,-2.623957519531250000e+02
4.270469284057617188e+01,-3.042908668518066406e+01,-2.967630004882812500e+02
2.401507759094238281e+01,-5.723844146728515625e+01,-3.161631164550781250e+02
1.794795989990234375e+02,2.146657714843750000e+02,-2.334034729003906250e+02
1.511457443237304688e+01,-5.053124618530273438e+01,-3.893071289062500000e+02
-1.302629375457763672e+01,-9.142392730712890625e+01,-3.601339111328125000e+02
-1.730782470703125000e+02,1.039067230224609375e+02,9.832447052001953125e+01
3.700088882446289062e+01,-3.773800849914550781e+00,-2.663268127441406250e+02
1.211042022705078125e+01,-1.012311248779296875e+02,-3.123890380859375000e+02
2.867730379104614258e+00,6.460087776184082031e+00,-2.116469116210937500e+02
2.730011749267578125e+01,-4.844373321533203125e+01,-2.607142944335937500e+02
-3.166552734375000000e+02,-1.061985961914062500e+03,-1.170610473632812500e+03
7.944255065917968750e+01,-1.368424892425537109e+01,-3.338716430664062500e+02
1.344003601074218750e+02,8.465074157714843750e+01,-2.830097351074218750e+02
4.023763656616210938e+01,-7.411673736572265625e+01,-2.861099243164062500e+02
-1.827411804199218750e+02,-3.853980407714843750e+02,-1.611967010498046875e+02
1.964553070068359375e+01,-1.500238342285156250e+02,-2.085545806884765625e+02
1.249012069702148438e+02,4.436289978027343750e+01,-3.147711486816406250e+02
3.694252319335937500e+02,4.984207763671875000e+02,1.006381896972656250e+03
-2.296375751495361328e+00,-9.133683776855468750e+01,-2.633340454101562500e+02
1.049013900756835938e+02,4.505704498291015625e+01,-2.693582763671875000e+02
7.386103057861328125e+01,-2.775817680358886719e+01,-2.546320495605468750e+02
4.251709365844726562e+01,-1.377070007324218750e+02,-2.659228515625000000e+02
2.155867099761962891e+00,-1.051953735351562500e+02,-2.197549591064453125e+02
-1.017374992370605469e+00,-6.601405334472656250e+01,-2.172673187255859375e+02
1.588253173828125000e+02,5.896274185180664062e+01,-3.298492736816406250e+02
7.172467803955078125e+01,-1.040525894165039062e+02,-2.493235015869140625e+02
7.534744262695312500e+01,-6.639207458496093750e+01,-2.591030578613281250e+02
-1.693414611816406250e+02,6.634970092773437500e+01,1.557398223876953125e+02
1.104222869873046875e+02,-2.349025756120681763e-01,-3.159709167480468750e+02
1.367339019775390625e+02,4.419944763183593750e+01,-2.502409667968750000e+02
-5.790771484375000000e+01,1.099296283721923828e+01,1.466882324218750000e+02
-3.227998688817024231e-02,-8.567375946044921875e+01,-1.914306793212890625e+02
1.445760955810546875e+02,1.525770473480224609e+01,-2.884164123535156250e+02
-1.110910415649414062e+02,6.154880523681640625e+01,2.134463195800781250e+02
1.535392303466796875e+02,1.022215042114257812e+02,-2.552122955322265625e+02
7.625937652587890625e+01,-4.649408340454101562e+01,-2.262026062011718750e+02
1.838346557617187500e+02,-9.367389678955078125e+01,-1.334322204589843750e+02
5.306304550170898438e+01,-8.024558258056640625e+01,-2.218240509033203125e+02
1.011983032226562500e+02,-7.466524505615234375e+01,-2.252366333007812500e+02
8.881643676757812500e+01,-1.327852935791015625e+02,-1.931332092285156250e+02
2.850464057922363281e+01,-4.380545043945312500e+01,-1.934550781250000000e+02
5.095540618896484375e+01,-1.533904113769531250e+02,-1.526126861572265625e+02
1.323545684814453125e+02,-5.601569366455078125e+01,-2.425341033935546875e+02
1.132930831909179688e+02,-3.026293754577636719e+01,-2.215319061279296875e+02
1.547376251220703125e+02,2.039796829223632812e+01,-2.220005493164062500e+02
1.741442260742187500e+02,5.263447952270507812e+01,-2.711148376464843750e+02
4.725900268554687500e+01,-1.075165863037109375e+02,-1.676586914062500000e+02
5.300822448730468750e+01,-1.208918304443359375e+02,-1.981328735351562500e+02
8.147406768798828125e+01,-8.718920898437500000e+01,-1.916779174804687500e+02
1.255095367431640625e+02,6.223270416259765625e+00,-2.560198364257812500e+02
1.306410827636718750e+02,-5.913088607788085938e+01,-2.014408264160156250e+02
9.100665283203125000e+01,1.149356141686439514e-01,-2.124864044189453125e+02
1.147386016845703125e+02,2.863029670715332031e+01,-2.165942535400390625e+02
7.109562683105468750e+01,-3.168776512145996094e+01,-1.891834564208984375e+02
1.867480621337890625e+02,1.147525310516357422e+00,-2.032717285156250000e+02
8.355455780029296875e+01,-1.175976867675781250e+02,-1.628441619873046875e+02
1.078629837036132812e+02,-1.375763702392578125e+02,-1.224745788574218750e+02
1.700864105224609375e+02,-1.360627651214599609e+01,-2.387316589355468750e+02
1.259985427856445312e+02,-9.039155578613281250e+01,-1.650716552734375000e+02
1.013018112182617188e+02,-5.495321655273437500e+01,-1.798182220458984375e+02
1.755737152099609375e+02,-1.686081504821777344e+01,-1.706926269531250000e+02
1.645894012451171875e+02,-6.061721038818359375e+01,-1.455741577148437500e+02
1.943994445800781250e+02,-3.785681152343750000e+01,-2.339396820068359375e+02
5.320700454711914062e+01,-6.752838134765625000e+01,-1.495215606689453125e+02
1.516688385009765625e+02,-1.031758117675781250e+01,-1.952780609130859375e+02
1.008610229492187500e+02,-3.874279499053955078e+00,-1.826126403808593750e+02
9.217082977294921875e+00,-5.683927536010742188e+01,-1.517546844482421875e+02
7.310826873779296875e+01,-1.143061828613281250e+02,-1.251836090087890625e+02
8.962184906005859375e+01,-7.668456268310546875e+01,-1.486144866943359375e+02
7.579295349121093750e+01,4.240293502807617188e+01,-1.874605865478515625e+02
3.311619949340820312e+01,-4.856227493286132812e+01,-1.193669509887695312e+02
1.108724365234375000e+02,-6.738910675048828125e+01,-1.240894622802734375e+02
1.736479949951171875e+02,-4.016976928710937500e+01,-2.027213745117187500e+02
8.946686553955078125e+01,-3.638486862182617188e+01,-1.435969543457031250e+02
