4.175994396209716797e+00,-1.070169448852539062e+01
-3.602288246154785156e+00,3.469257354736328125e+01
-1.178308868408203125e+01,2.685381317138671875e+01
-1.246724247932434082e+00,1.559550762176513672e+00
1.864702224731445312e+01,-4.301118087768554688e+01
-1.085732173919677734e+01,2.804629325866699219e+01
1.398011493682861328e+01,-2.824349021911621094e+01
1.410584735870361328e+01,-2.768108940124511719e+01
-7.834570407867431641e+00,2.552025413513183594e+01
-2.238226890563964844e+01,2.078866577148437500e+01
-1.246686697006225586e+00,1.559504151344299316e+00
-1.439520168304443359e+01,2.742258834838867188e+01
-7.232479095458984375e+00,2.583258438110351562e+01
-1.130083656311035156e+01,2.650947570800781250e+01
1.864702224731445312e+01,-4.301118087768554688e+01
1.687570190429687500e+01,-2.663568305969238281e+01
-1.460883617401123047e+01,2.761801719665527344e+01
1.706206130981445312e+01,-2.763317298889160156e+01
1.721426200866699219e+01,-2.919429206848144531e+01
-1.007605361938476562e+01,2.804482460021972656e+01
-3.602408170700073242e+00,3.469240188598632812e+01
-9.662853240966796875e+00,2.415527534484863281e+01
-9.662853240966796875e+00,2.415527534484863281e+01
1.645076560974121094e+01,-2.780401611328125000e+01
-2.238242912292480469e+01,2.078891181945800781e+01
1.345184993743896484e+01,-4.592589187622070312e+01
1.345295524597167969e+01,-4.592951202392578125e+01
1.714718627929687500e+01,-4.621335601806640625e+01
1.700629234313964844e+01,-4.641189193725585938e+01
1.763047027587890625e+01,-2.903948402404785156e+01
1.624545288085937500e+01,-2.665430641174316406e+01
1.473585891723632812e+01,-4.323238754272460938e+01
-6.131616115570068359e+00,2.741238784790039062e+01
1.490175914764404297e+01,-4.293206405639648438e+01
-6.383236885070800781e+00,2.778145408630371094e+01
3.770444869995117188e+01,-2.722251129150390625e+01
-1.088705658912658691e+00,3.873200988769531250e+01
1.517312717437744141e+01,-2.956533050537109375e+01
-4.807687759399414062e+00,1.201572799682617188e+01
8.271573066711425781e+00,-1.636362266540527344e+01
4.947183227539062500e+01,-3.223553085327148438e+01
-5.056667327880859375e-02,3.992105865478515625e+01
-1.224653720855712891e+01,7.609069347381591797e+00
